"AppComing、ドコモショップで端末をお得に購入できる「AppComing読者キャンペーン 2012 Summer」を7月28日から開催！関西・中国・四国・九州の8店舗で実施
"	5
"滝川クリステルの“なりすまし”出現でツイッター騒然
"	1
"NTTドコモ、GALAXY NEXUS SC-04DのWi-Fiテザリングを6月中に提供予定へ
"	5
"パソコンとテレビが合体した製品！NECの技術を盛り込んだ、レノボの新PCが凄い
"	4
"空気もインテリアもデザインする魔法のボール【プレゼント企画】
"	3
"【週末映画まとめ読み】長澤まさみの胸元に「たまらん！」の声
"	8
"どうやって撮ったの？コンデジで驚きの不思議な写真「Naked Flower（裸の花）」【新-写真空間】
"	4
"愛と節約　Presented by ゆるっとcafe
"	6
"鳥越俊太郎、妊娠発表した矢沢心に「子どもは希望」
"	8
"NTTドコモ、PRADA Phone by LG L-02Dのデコメ絵文字popが正常に表示されない不具合でソフトウェア更新を提供開始
"	5
"独女に問いたい。なぜあなたは痩せたいの？
"	6
"【オトナ女子のリアルな悩み】付き合って10年。未だ結婚に進みません
"	6
"【Sports Watch】ダルと古閑、その親密関係は離婚問題前から!?
"	2
"【オトナ女子映画部】檀れい演じる“痛カッコイイ女”に注目『ガール』
"	6
"倉科カナが媚薬で豹変、濱田岳にメロメロに
"	8
"【Sports Watch】星野楽天、今オフに再び大型補強の噂
"	2
"錦織の敗戦に「立派」「力の差あった」など様々な反応  
"	2
"ダイヤモンドを使った「宝石化粧品」が登場、韓国コスメの新たなブームに！
"	3
"実は低年収!?　国家組織CIAの知られざる意外な事実！
"	8
"最速入手！クアッドコアCPU搭載の海外版「GALAXY SIII」の外観やベンチマーク、カメラ機能をチェックした【レビュー】
"	5
"1kW当たり全国平均より約20万円お得—激安！太陽光発電プラン【話題】
"	7
"“スタバ”のコーヒーがデスクで作れちゃう！　本格派の味わいでスッキリ気分転換
"	3
"開会式は「五輪のマークが出てきて、それがとんでもないことになる」!?
"	2
"単三乾電池で動く！　12V 型ハイビジョン液晶 TV「PRODIA PRD-LK112」が登場【売れ筋チェック】
"	7
"Twitterのつぶやきでおしりをふいてみる？　おもしろサービス「shitter」【話題】
"	7
"握手会やイベント参加…「アイドル戦国時代」に独女も大量参戦
"	6
"一連のセキュリティ問題もこれで決着か！？「LAWSON Wi-Fi」のログイン認証にパスワード導入【ニュース】
"	5
"安めぐみと結婚報道の東ＭＡＸ、生放送で思わず「結婚したんだよ！」と口走る
"	1
"ソフトバンク、AQUOS PHONE 104SHにスリープ状態から復帰後にフリーズや再起動するなどの不具合解消でソフトウェア更新を提供開始
"	5
"正直な貯金額、人に言えますか？　Presented by ゆるっとcafe
"	6
"正しい知識と理解を！ ブライダルチェック
"	6
"【Sports Watch】スウェーデンも戦々恐々、澤穂希の鉄人すぎる逸話
"	2
"タブレットがおよそ半額に！UQコミュニケーションズがオンラインショップの価格を改定！WiMAX製品が大幅値下げ
"	5
"ソニーだいじょうぶ？　PS Vitaの質問ページがちょっと変で話題になり、ソニーは慌てて修正【話題】
"	7
"猫ひろしの五輪出場暗転、為末は「陸上選手の大半の反応は、え、それをアウトにしちゃうの？」
"	2
"NTTドコモ、Disney Mobile on docomo P-05Dに不具合でソフトウェア更新を提供開始
"	5
"本田モデルのスパイク登場も、「オモチャみたいだな」の声
"	2
"起動を高速化！　いらないアプリはスタートアップから外す【知っ得！虎の巻】
"	4
"岡崎慎司、本田圭佑との再会にも「あいつも8点獲って、僕は7点なんで」
"	2
"彼が彼女に言えない、手作り料理の本音
"	6
"謎のモザイク美女の正体はAKB48の篠田麻里子、声優挑戦は成功するか
"	8
"語れば語るほど、メッキが剥がれていく！孫社長「あきらめていないか？」
"	4
"【DVDエンター！】十字架、ニンニク…ヴァンパイアに対抗する武器といえば何？
"	8
"「トゥース！」ならぬ「血ぃ〜吸ぃ〜！」、オードリーが映画『フライトナイト』をPR
"	8
"【記事連動動画】ニコン電動レンズの作例【ビデオSALON】
"	7
"坂上みき、53歳・超高齢出産に賛否
"	1
"「ザスパ草津」が新チーム名発表も“異議あり”の声
"	2
"【Sports Watch】長谷川穂積、激闘を振り返る「あれ一発で……」
"	2
"エンターテインメントのダウンロードが「海賊」でなくなる時代の夜明け！？【話題】
"	7
"「何のための“予約”なんですか」孫社長に批判殺到
"	1
"誰も教えてくれない出産後のハナシ
"	6
"Excelで5ずつ増える数を入力！Excelで意外と知らない便利ワザ【知っ得！虎の巻】
"	4
"GALAXY Noteでお絵かきしよう！筆の設定が細かくできてレイヤーも対応！「SketchBook Mobile」【レビュー】[Galaxy_Report]
"	5
"プロフィールはいつでも見てもらいたい　tumblrで別ページ作成【知っ得！虎の巻】
"	4
"タブレットもXperiaブランドへ！ソニー、9.4インチAndroidタブレット「Xperia Tablet S」を国内で9月15日に発売
"	5
"「オス化診断」でホルモンバランスをセルフチェック！
"	6
"FIFA最新ランキング発表、韓国ユーザが敗北宣言!?
"	1
"【Sports Watch】なでしこジャパン勝利、決勝＝アメリカ戦の攻略ポイントは…
"	2
"【Sports Watch】女性店員の契約選手侮辱ツイートでアディダスが謝罪
"	2
"オリンピック期間中は毎日更新？　Googleロゴがスポーツ関連画像に変化！
"	4
"本当に中身はらくらくなのか？シニア向けドコモスマホ「らくらくスマートフォン F-12D」のソフトウェアをチェック【レビュー】
"	5
"【Sports Watch】「文句言うな」 なでしこ批判でブログ炎上
"	2
"『桜蘭高校ホスト部』、miwaの歌う主題歌「いくつになっても」が完成
"	8
"AKB48秋元才加がタンクトップ姿で小島よしおにお仕置き蹴り
"	8
"スタローンにブルースにシュワちゃん、最強無敵軍団のポスター解禁
"	8
"SMAP木村拓哉のスピード違反に「反省してるのか?」
"	1
"「ギブ＆テイク」を求めるオンナはウザいのか？
"	6
"KDDI、au向け「GALAXY SII WiMAX ISW11SC」にSMS受信時不具合を改善するソフトウェア更新を提供開始
"	5
"三浦春馬さん、気分屋の“大女優”を「本当にカワイイ」とべた褒め
"	3
"Wi-Fi搭載だからできる“共感型ムービー”の作り方
"	0
"春だ！モテたい!!　日立マクセル「Ａｎｇｅｌｉｑｕｅ（アンジェリーク）」は第一印象をナントカしてくれるモバイルアイテム【売れ筋チェック】
"	7
"日本最果ての地で誕生した映画が『しんぼる』『となりのトトロ』に続くプレミア上映決定
"	8
"【オトナ女子映画部】なぜアメリカ人はヴァンパイアを好むのか 『トワイライト・サーガ／ブレイキング・ドーン Part1』
"	6
"インタビュー：山田孝之＆大島優子「見たくないだろうけど、絶対に見なきゃいけない」
"	8
"写真を合成してより自然な１枚を作る！「ハイダイナミックレンジ合成」に挑戦　【カメラ生活】
"	7
"夏だ！海だ！プールだ！この夏の泳ぎ計画を立てよう！「全国海水浴場・プールスポット情報検索　泳スポ」【Androidアプリ】
"	5
"【Sports Watch】長谷川監督、岡崎に“右サイドバックに転向しないか”
"	2
"モーニング娘。の小学生メンバー工藤遥がファンを「ホームレスみたい」と発言した疑惑が浮上
"	1
"シャープ、スマホで部屋の様子を確認できるロボット掃除機「COCOROBO」を発表
"	5
"河本嫁、姑への仕送り増額に激怒。ネットで話題に
"	1
"ヴァンパイアに偏見を持ち「人種差別」をする人間たち
"	8
"ナイナイ岡村、自分は破談するも「お見合い番組」で恋を応援
"	8
"キーワードは「カワイク＆賢く！」イマドキスマホ女子に人気のスマホグッズ紹介
"	3
"恋と仕事のマンネリ打破テクニックとは？
"	6
"価格が安価で矯正を気づかれない！綺麗な歯並びになれる、歯列矯正の最前線
"	4
"イメージ一新、上地雄輔がモントリオール世界映画祭に“弾丸”参戦
"	8
"サンワサプライ、半径５ｍ内の音声を集音できる高感度マイク採用のＷＥＢ会議マイクを発売【売れ筋チェック】
"	7
"お得に購入できる裏技あり！楽天の書籍端末が凄い5つの理由
"	4
"おっきくなっちゃう？　次期iPhoneにまつわる噂【話題】
"	7
"5,000万個販売した大ヒットロールケーキに「紅茶味」が新登場
"	3
"長谷川理恵に、西川史子が辛らつなコメント。ネットの声は？
"	1
"KDDI、au向け「ARROWS Z ISW13F」および「AQUOS PHONE CL IS17SH」、「GALAXY SII WiMAX ISW11SC」新色をそれぞれ7月20日から順次発売開始
"	5
"−31キロを実現したダイエット法／美肌を作る30秒マッサージなど−【ビューティー】週間ランキング
"	3
"Excel操作を簡略化！　ドラッグ＆ドロップでシート間コピー【知っ得！虎の巻】
"	4
"ソニー、「ウォークマン」Ｓシリーズの「初音ミク生誕５周年記念モデル」を限定発売【売れ筋チェック】
"	7
"橋下徹大阪市長の女性問題、ネットの声は？
"	1
"通えば結婚できる？　結婚予備校ってどんなところ？
"	6
"サイボーグ003がスタッフサービスと単独契約！　事務処理能力の才能あり？【話題】
"	7
"新型iPadの話題で持ち切りだった今週のIT業界【ITフラッシュバック】
"	4
"最新の標的型攻撃メールに注意せよ 【役立つセキュリティ】
"	4
"9.11から10年、アカデミー賞受賞者たちが勢揃いして世界的ベストセラーを映画化
"	8
"【Sports Watch】香川の先取点、本人は“浮かせた”!?
"	2
"非常に残念！ドコモ版「GALAXY SIII SC-06D」にはDropboxの50GB特典が提供されない
"	5
"128GBのBDXL対応ドライブが登場！最小・最軽量のポータブルドライブ
"	4
"フリーズする！充電が持たない！！　順調に苦情が増えているマイクロソフトのクレームキャンペーン【話題】
"	7
"ドクター圭子の知らなきゃケガするオトナの医学 vol.3〜Presented by ゆるっとcafe〜
"	6
"「仕事を辞めたら再就職できそう…」 - 辛口説教部屋 vol.28
"	0
"【週末映画まとめ読み】“美しすぎる”キャットウーマンが出演作を引っ提げ来日決定
"	8
"「スター・ウォーズ3D」のポスター公開！ダース・モールのライトセーバーが輝く
"	8
"藤井リナ、加藤夏希らが贈る“ラブ＆スマイル”　神戸コレクション ′10A/W
"	3
"“貞子”が渋谷に大量出現、呪いの手紙を配る
"	8
"FBのカバー部の見栄えをカッコ良く！「Facebook Cover Designer」【iPhoneでチャンスを掴め】
"	4
"英単語をイメージ化して覚える！全単語イラスト付きのワードスケッチTOEICテスト【iPhoneでチャンスを掴め】
"	4
"プロ直伝リンパマッサージ法／男の浮気を防ぐ一言など−【みんなのお気に入り記事】週間ランキング
"	3
"【週末映画まとめ読み】観るのは「純愛」か？それとも「スパイアクション」か？
"	8
" トレンドマイクロのサービス「SafeSync」を無料体験して「横浜スタジアム 半日貸切権」や「デジカメ」を当てよう！
"	0
"ありそうでなかったファミリー向けな新ドコモタブレット「ELUGA Live P-08D」を写真と動画で紹介【レポート】
"	5
"禁断の実験で蘇った“フラン犬”、7つの秘密が明らかに
"	8
"iPhoneの同期に要注意！　家族団らんが崩壊したとの報告あり【話題】
"	7
"【ニュース】au携帯の一部機種で電池パック発煙の可能性あり。対象者へは電池パック交換
"	7
"待望のiPhone版Google Driveがついに登場！　いつでもどこでもスケジュールや計算書をチェック【知っ得！虎の巻】
"	4
"海外向けSIMフリーモデル「HTC One V T320e」を使ってみよう！スクリーンショット（画面キャプチャ）を撮る方法【レビュー】
"	5
"ネタにマジレス何それ痛い！　Twitter義務化のパロディニュースに釣られる人続出！
"	4
"統一球問題、NPBコミッショナーに対するファンの批判も、ダルビッシュの意見で一変！？
"	2
"年収1000万円のビジネスパーソンが選んだ「理想の部下 ベスト10」 - 年収1000万円研究所 vol.17
"	0
"【Sports Watch】2010年プロ野球界のキーマンは？
"	2
"競合より安い提案金額なのに負ける！？　〜課題解決とは？〜｜実践！問題解決力テスト【第5問】 
"	0
"【Sports Watch】プロレスのオールスター戦開催も、猪木は呼ばれず激怒
"	2
"意外と知らない！RSSリーダーの種類について - 転職活動に役立つ！ソーシャルメディア活用術 vol.3
"	0
"LG、2GB RAMやSnapdragon S4搭載のハイスペックスマートフォン「Optimus LTE 2」を発表！韓国で5月中旬発売
"	5
"iPhoneはやっぱりすごい！！　携帯契約、ＫＤＤＩがドコモを抜いて２位に浮上！【話題】
"	7
"好感度上昇中のサバサバ女子！ その複雑な胸の内とは？
"	6
"浮気性の血液型は?／幸せになれない女子の特徴−【恋愛】週間ランキング
"	3
"「なでしこのように優勝できる」韓国女子監督の発言が話題 
"	2
"【韓国ニュース】日本の雑誌がKARAのパンチラ写真掲載し、韓国で騒動に
"	1
"【Sports Watch】八百長調査委員に、たけし「役に立たねーじゃねーか」
"	2
"家電もスマートに 節電を！電気を総合的にマネージメントする仕組みがスゴイ【デジ通】
"	4
"飲むだけで体ぽっかぽっか！　石垣島発の本格派ジンジャーエール
"	3
"値段を気にせずガンガン飲める、オリジナルホエイプロテイン発売
"	0
"2月記事連動「音の編集講座」効果【ビデオSALON】
"	7
"「金正日萌え逮捕」の韓国青年が来日“目的は『萌え萌え北朝鮮』”
"	1
"Ultrabookで使えるポータブルBD！パイオニアの世界最小・最軽量のBD/DVD/CDライターの性能に驚愕
"	4
"AKB高橋みなみの発言に「五輪選手を侮辱してる」との声
"	1
"結婚後のクリスマスはどう過ごす？
"	6
"NTTドコモ、Xperia GX SO-04Dの発売時期を2012年8月と再案内！8月上旬〜中旬に発売へ
"	5
"Amazon.co.jp、電子書籍リーダー「Kindle」を近日発売と案内開始！お知らせメール登録も
"	5
"元日本代表監督の岡田武史氏、杭州緑城の監督に決定
"	2
"『G.I.ジョー』が3D化のために公開延期が決定
"	8
"【終了しました】【au×Hangameドキドキ★スマホキャンペーンvol.3】話題のロボット掃除機を3名様にプレゼント
"	3
"ボーズ、シンプルで簡単な操作パネルの高音質スピーカープロセッサーを発表【売れ筋チェック】
"	7
"高橋名人も苦言！　買ったばかりのPS Vitaがトラブル続きで不満殺到【話題】
"	7
"視聴率４０％の「家政婦のミタ」がさっそくDVD化！　特典ディスク付き6枚組が４月に発売【話題】
"	7
"自分の「リスト」作りは一人セラピー？
"	6
"ソフトバンク、SoftBank 4Gに対応で下り最大76MbpsのモバイルWi-Fiルーター「ULTRA WiFi 4G 102Z」を発表
"	5
"Dockコネクターに直挿し！iPhoneやiPadにケーブルいらずのバッテリー【イケショップのレア物】
"	4
"【韓国ニュース】「ワンピース」のディズニー風イラストが韓国で話題に
"	1
"色気あるミリタリー｜限定ゲバラフックシャツ by junhashimoto
"	0
"ベルセルクのパート2を振り返り、岩永洋昭「10000キロカロリーくらい消費した」
"	8
"オール電化の家庭に衝撃！　経産省専門委がオール電化割引に廃止要請【話題】
"	7
"国際結婚がしたくなる？！　新作エッセイ「フランダースのイモ！ 」が発売
"	3
"新色追加！auスマートフォン「Xperia acro HD IS12S」のブルーを写真でチェック【レポート】
"	5
"NTTドコモ、GALAXY SII SC-02CにAndroid 4.0 ICSへOSバージョンアップするソフトウェア更新を提供開始
"	5
"まるで中学生？　ママ友トラブルの実態
"	6
"ラッパーのZeebraが″中二病″の生み親・伊集院光に突撃「クソみてえな文化を助長するだけ」
"	1
"女性芸能人、脱いで“変貌”することも
"	1
"Wi2、スターバックスにて無料の公衆無線LANサービス「at_STARBUCKS_Wi2」を7月2日から提供開始
"	5
"「転職できる力」養成講座　その4 ： 『カリスマ同時通訳者が教えるビジネスパーソンの英単語帳』
"	0
"全国約2000ヵ所の夜景スポットを網羅した夜景ガイドアプリの決定版「夜景ワールド　全国ドライブ＆デートスポットガイド」【Androidアプリ】
"	5
"年収1000万円のビジネスマンが選ぶ「新社会人に贈りたい本」ベスト20 - 年収1000万円研究所 vol.1
"	0
"【オトナ女子映画部】人は何度でも生まれ変われる「ニューイヤーズ・イブ」
"	6
"たむけん、ツイッター炎上から焼肉店の営業妨害へ・・・一体なぜ起こったのか？【話題】　
"	7
"【Sports Watch】巨人が“澤村を指名した理由”に、斎藤父が怒りの反論
"	2
"いきいきとした表情をリアルに撮る方法を紹介！　オーストラリアの動物を撮影してきました【カメラ生活】
"	7
"3Dメガネを作ってYouTubeの3D動画を見てみよう
"	0
"独女的映画レビュー vol.11　『食べて、祈って、恋をして』
"	6
"NTTドコモ向け全部入りFOMAスマホ「ELUGA V P-06D」で本体のみで画面キャプチャする方法を紹介【ハウツー】
"	5
"インテル社長の自作PCまとめ 吉田社長の個性的な自作機【デジ通】
"	4
"五輪逃したタイが「日本の八百長疑惑」を一斉報道
"	1
"女に嫌われ男にモテる！ 恋に勝つのは「ちょいユル」な女たち
"	6
"いつまで経っても減らない迷惑メールに新法律が施行
"	6
"もし独女がドラッカーの「マネジメント」を読んだら
"	6
"タンスの肥やしがサイフの糧に!?  最新の買取りサービスの実力とは
"	6
"Google、プリペイドカード「Google Playギフトカード」を正式発表！当初は米国内でのみ展開
"	5
"大島優子「どういう気持だったか、察して頂けるとありがたい」
"	8
"Google、自社ブランドの7インチタブレット「Nexus 7」を発表！7月中旬発売予定で価格は199ドル〜
"	5
"バツイチ男性がモテる理由
"	6
"歌＋歌＝歌　見事な才能に感嘆！え？二曲を同時再生するとまったく別の曲が！
"	4
"コント出演経験が決め手か!? 優香が長編アニメ映画の声優に抜擢される
"	8
"大阪弁は活字ではなく“声”で覚えよう！聴いてるだけで気分は大阪人！？「大阪サンプラー」【Androidアプリ】
"	5
"増え続ける最大級規模のアウトレットモール、独女が楽しむコツは？
"	6
"【Sports Watch】お茶の間騒然、超絶美貌の“バービー人形”アスリート
"	2
"KDDI、au向け「MOTOROLA RAZR IS12M」をAndroid 4.0 ICSにOSバージョンアップするなどのソフトウェア更新を提供開始
"	5
"人的補償求めない西武に失望の声が殺到
"	2
"コレでたばこを辞めました。独女の禁煙ヒストリー
"	6
"今年の“Spring”は、ヘッドアクセやメガネのオシャレアイテムがブーム
"	3
"【DVDエンター！】世界で最もセクシーな美女も登場、映画史上最高の3D
"	8
"【オトナ女子映画部】すてきなクリスマスを・・・『ラブ・アクチュアリー』
"	6
"深澤真紀さん「“草食系男子”という言葉を作り申し訳なく思う」
"	1
"＜コラム＞飛ぶドライバーとは何か？【ゴルフ特集】
"	0
"ようこそ、ケーブルのない世界へ！クリアな音質のBluetooth対応ヘッドセット【新スタイル活用術】
"	4
"枝野氏「『直ちに』は7回しか言ってない」に非難殺到
"	1
"11月号記事連動「音の編集講座」〜ピッチとスピード【ビデオSALON】
"	7
"ソフトバンクのスマホに強い味方！ソフトバンク AQUOS PHONE 102SH対応大容量バッテリー【モバステ通信】
"	4
"ザック・エフロン、映画『ニューイヤーズ・イブ』PRのため来日決定
"	8
"ニコニコ動画の音楽ダウンロード始まる！NicoSoundにJASRACに加えJRCの管理楽曲が対応
"	4
"川澄奈穂美が絶賛する美女選手＝「女ジダン」とは？
"	2
"K-1ファイトマネー未払い問題に突然の告白「被害は日本人でナンバー2」
"	2
"「すさんでいる女」にならないためには？
"	6
"オンナは“何番目の男”と結婚するのが一番幸せか？【オンナの本音編】
"	6
"女性の「NGな外見」1位は…／寝る直前にやってはいけないことなど−【ビューティ】週間ランキング
"	3
"最強の情報リーダーアプリ登場！これでIT系ニュースの網羅は完璧
"	4
"【週末映画まとめ読み】小西真奈美、真木よう子、池脇千鶴、選ぶならどのタイプ？ ＜11月19日号＞
"	8
"【編集部的映画批評】10日間で興行収入13億円超え！“猿”はどこまで行くのか
"	8
"美容整形の志願者が次々と自己紹介をすることに
"	6
"NHKアナ・堀潤氏のツイッター閉鎖に賛否
"	1
"インタビュー：又吉直樹（ピース）「自分に対する女心は、自意識が邪魔をしてわからないんです」
"	8
"伝説が、壮絶に、終わる！『ダークナイト ライジング』最後の予告編が解禁に
"	8
"AKB48に言及したノエル・ギャラガー、意図せず誤解を招く？
"	1
"【終了しました】メリル・ストリープ主演『マーガレット・サッチャー 鉄の女の涙』プレミア試写会に10組20名様をご招待
"	3
"トム・クルーズ、タトゥーの入った“ロック”なボディを披露
"	8
"【Sports Watch】世界で一番かわいい力持ち
"	2
"スマートフォンを使う上での最低限のマナーとは
"	3
"テクノジム、W杯フィットネスマシンのオフィシャル・サプライヤーに
"	0
"日本全国対応！雨の状況をGoogleマップと重ねて確認できる「雨雲マップ (mini)」【Androidアプリ】
"	5
"人生観が変わる！？ 一度は行ってみたい世界のあの場所！
"	6
"取り寄せる？ 食べに行く？ ユニークご当地アイスめぐり
"	3
"曙の恐るべき飲みっぷり。一晩で使った飲み代は「1000万くらい」
"	2
"ぶっちゃけ結婚後はどうなっている？独女による「婚約指輪の謎」
"	6
"北島康介、獲得した銀メダルに「重さは確かに一番重い」
"	2
"男が萎える″女の夏服勘違い″／憎きゴキブリに嫌われるには−【ライフスタイル】週間ランキング
"	3
"横浜で放射性物質ストロンチウムを検出、横浜市内では初
"	1
"インタビュー：渡部秀「いつ話が来るかなとドキドキ・ワクワクしていました」
"	3
"東尾理子も不妊を告白！「産めないかもしれない」不安
"	6
"質問から読み解く、DINKSの内情調査座談会
"	0
"Twitterの影響力マジパねぇ！　東大駒場校舎で行われた無料耳かきサービスに人だかり
"	4
"札幌地下鉄の運休情報をあなたのAndroid端末にお知らせ「札幌地下鉄Push」【Androidアプリ】
"	5
"【話題】PS Vitaをいち早く体験するチャンス！　「東京ゲームショウ2011」開幕中
"	7
"ディズニーの総力を結集した夢の映像プロジェクトがパッケージ化
"	8
"声のCM出演300本以上！　“声の帝王”遠藤憲一が「ナレーションに愛をこめて」
"	0
"幸福感が減る冬は「別れの決断」に注意！
"	6
"今更ですが・・・、女子力ってなんですか？
"	6
"「Dropbox」のUbuntu版を試す Linuxでも同じ使いこなし！【デジ通】
"	4
"【話題】ニッポン放送で明日「Windows Phone祭り」が開催！
"	7
"【話題】Android初心者必見！「女の子のためのアンドロイド講座」がニコ動で公開
"	7
"ガラスのUltrabook登場！美麗なUltrabook「HP ENVY14-3000 SPECTRE」のレビューアー募集
"	4
"【Sports Watch】話題の美人姉妹が直接対決
"	2
"宮崎あおい、堺雅人、竹内結子ら美男美女が勢揃い　＜2011年インタビューまとめ vol.5＞
"	8
"「その国の事を考えて」フィフィの猫ひろし批判に賛否両論
"	1
"NECビッグローブ、独自にスマートフォンと回線をセットにした「MEDIAS for BIGLOBE」を6月1日に発売開始！月額2980円で利用可能
"	5
"東芝、地デジチューナー搭載大画面13.3インチ液晶モデルなどのAndroidタブレット4機種を発表！5月18日から順次発売
"	5
"「愛している」と言っていますか？
"	6
"【Sports Watch】三浦皇成、ほしのあきとの交際認める
"	2
"【オトナ女子映画部】幸せの“フリ”が自分を破滅に追い込む？『彼女を見ればわかること』
"	6
"今年こそ“彼を夢中にさせる”女にチェンジ
"	3
"女子が笑顔になっちゃうキュートなチョコレート
"	3
"ニートから「レイブル」への名称変更にネットアンケートでは「効果ない」【話題】
"	7
"島田紳助さんが″宮古島市長選″出馬?仰天計画の浮上に批判殺到
"	1
"今年の夏、女子はボーナスをどう使う？
"	6
"USB HDD録画対応で最大4台同時接続が可能に　「REGZA RE2」に32V型が追加
"	7
"デキるオトコは、愛を叫ぶ。人を動かすコミュニケーションとは【新生活特集】
"	0
"目指せ胃袋婚！ 家飲み女子の手料理自慢！ 冬の陣！
"	6
"皇居ランのお供に！アディダスランベースがウォークマン無料貸し出しへ
"	7
"アクション女優も顔負けの美女空手家＝宇佐美里香
"	2
"【週末映画まとめ読み】『となりのトトロ』の驚きの裏設定を知っていますか？
"	8
"ワイヤレス・テクノジー・パーク2012：クアルコムブースにて磁界共鳴方式の置くだけ充電システム「WiPower」を展示
"	5
"テストレポート フジフイルムX10【ビデオSALON】
"	7
"NEC、10.1インチIPS液晶搭載Android 4.0 ICSタブレット「LifeTouch L」を7月5日に発売！1.5GHzデュアルコアCPU搭載で薄さ7.99mm重さ540gとスリムライトボディを採用
"	5
"無料で遊べる超美麗CG Diablo風のアクションRPG「Heroes Call」【iPhoneアプリ】【iPadアプリ】
"	5
"節電モードの夏を乗り切る！　独女たちの暑さ対策
"	6
"次世代22nmプロセッサー対応「Z77X-UD5H」マザーボードの魅力をさぐる
"	4
"ラジオ体操は「究極のエクササイズ」ってホント？
"	6
"魅力満載なスマホ向け放送局「NOTTV（ノッティーヴィー）」はじまる！
"	8
"窪塚洋介が飛び降りの真相告白した著書「放尿」発売に「ぶっ飛んでる」
"	1
"自然災害だからと諦めない！　災害救助法適用地区に関する特別サービスを利用しよう
"	4
"【週間売れ筋チェック】10月11日〜16日に一番売れたＢＤレコーダーは「ブルーレイディーガ BRT300」
"	7
"宇多田が渡航者に注意を喚起「犯罪者の目線でものを見るのも大事」
"	1
"Samsung、テクノロジーを集結した最新スマートフォン「GALAXY S III」を発表！クアッドコアやAndroid 4.0 ICS
"	5
"ニートに代わる呼称「レイブル」に非難殺到
"	1
"TBSが18年半ぶりの映画専門枠を復活を発表し、ネット上では賛否両論
"	1
"2011年上半期 “勝手に”セレブゴシップ大賞！
"	3
"2011年の携帯・スマホの販売動向を振り返る〜Gfk 「2011年 家電・IT市場動向」【話題】
"	7
"金環日食に反応したか、ベルセルクのベヘリットが期間限定で血の涙を流す
"	8
"高性能で低消費電力！インテル吉田社長が語る、IVY Bridgeの魅力
"	4
"香川真司、快勝に貢献も「フィジカル弱すぎ」の声  
"	2
"母親逮捕報道のAKB48高橋みなみが謝罪、「遅すぎる」対応に非難
"	1
"お金もあって家柄もいいは敬遠される？
"	6
"「今の会社はおじさんばかり。運命の人と出会うには？」- 辛口説教部屋 vol.16
"	0
"AKB48のCMが「お茶の間凍る」とネットで話題
"	1
"亀田興毅が愛を叫ぶ。結婚式は「なんか夢見てたみたいな感じ」
"	2
"「ほぼ日」が夜10時からのネット試写会に2000人＋友達を招待
"	8
"「待遇と仕事。どっちをとるべきか迷っています」 - 辛口説教部屋 vol.59
"	0
"SNSの感覚で気軽にチョコっと！　今年のバレンタインは「いいね！チョコ」が流行るかも【話題】
"	7
"【特集/JOURNEY】 刺激的で優しいアラブの国へ　（5/8）
"	0
"【Sports Watch】妻・SHIHOが凄艶ヌード披露も、夫・秋山は「聞いてない」
"	2
"この春、健康は良質な睡眠から！オムロンヘルスケアより「ねむり時間計・睡眠計」新発売【売れ筋チェック】
"	7
"【終了しました】JAL客室乗務員の美と健康の秘訣を公開。『日本航空客室乗務員の「美ストレッチ」』を3名様にプレゼント
"	3
"伊集院光がラジオで「24時間テレビ」について“本音”を語る
"	1
"栗山千明「チョコあげるのをドキドキしてました」
"	8
"AKB高橋の“五輪は総選挙以上”発言に、おぎやはぎが強烈なダメだし
"	1
"恋愛って結局、人間対人間の出来事なんだ!?　 Presented by ゆるっとCafe
"	6
"NTTドコモ、コンパクトなXi対応全部入りスマホ「Optimus it L-05D」の発売日を6月30日に正式決定
"	5
"好きな写真を使ってジグソーパズルができる「ジグソロイド」【Androidアプリ】
"	5
"【Sports Watch】劇的ボレーも、なぜ李は完全フリーだったのか
"	2
"【編集部的映画批評】フランスで起こった人種差別を斬る
"	8
"本格的に仕事復帰、マリエが今一番会いたい人は“スギちゃん”　
"	8
"なでしこ敗戦に解説者指摘 「3点は防げる失点だった」
"	2
"思わずお出かけしたくなる“うっとろりん”な髪へ
"	3
"女性たちが望む快適空間とは？
"	6
"ゴールデンウイークはどこへ行く？
"	3
"多忙を極めるビジネスマンに、加圧トレーニングでボディデザイン【新生活特集】
"	0
"NHKのドラマ「カレ、夫、男友達」が酷すぎると話題に
"	1
"映画『TIME/タイム』、篠田麻里子のコメント入りCMが解禁「作品を邪魔しない声になっている」
"	8
"こんな時どうすれば！？  ピンチを切り抜けるための得策とは？
"	6
"ソニーが示すコンセントの未来コンセプト!? —FeliCaがユーザーや機器、電気使用量もコントロール【話題】
"	7
"ミッキーに会えて涙…。ディズニーリゾートのファン・フェスティバル
"	3
"話題のタブレット端末に強い味方！ドコモ ARROWS Tab LTE F-01D本革マルチポーチケース【モバステ通信】
"	4
"清武弘嗣の負傷に「協会ふざけるな」
"	2
"【終了しました】ムリをせず幸せになりたいオトナ女子へ。カウンセラー・五百田達成著『心のゆるめかた』を5名様にプレゼント
"	3
"ローラが1泊200万円の高級ホテルで高田純次を超えるテキトーな会見
"	8
"入手困難なDVDドライブが絶対当たる！ ZENBOOKを買うと絶対もらえるキャンペーン開始
"	4
"オリックス公式アカウント「ヘディング脳」発言が波紋
"	2
